Station Name,Iso Code,Date,Hour,Minute,Air Temperature [°C],Rain [mm]
Bagani,NA,1/25/2024,14,0,-9999,0
Bagani,NA,1/25/2024,15,0,-9999,0
Bagani,NA,1/25/2024,16,0,-9999,0
Bagani,NA,1/25/2024,17,0,-9999,0
Bagani,NA,1/25/2024,18,0,-9999,0
Bagani,NA,1/25/2024,19,0,-9999,0
Bagani,NA,1/25/2024,20,0,-9999,0
Bagani,NA,1/25/2024,21,0,-9999,0
Bagani,NA,1/25/2024,22,0,-9999,0
Bagani,NA,1/25/2024,23,0,-9999,0
Bagani,NA,1/25/2024,24,0,-9999,0
Bagani,NA,1/26/2024,1,0,-9999,0
Bagani,NA,1/26/2024,2,0,-9999,0
Bagani,NA,1/26/2024,3,0,-9999,0
Bagani,NA,1/26/2024,4,0,-9999,0
Bagani,NA,1/26/2024,5,0,-9999,0
Bagani,NA,1/26/2024,6,0,-9999,0
Bagani,NA,1/26/2024,7,0,-9999,0
Bagani,NA,1/26/2024,8,0,-9999,0
Bagani,NA,1/26/2024,9,0,-9999,0
Bagani,NA,1/26/2024,10,0,-9999,0
Bagani,NA,1/26/2024,11,0,-9999,0
Bagani,NA,1/26/2024,12,0,-9999,0
Bagani,NA,1/26/2024,13,0,-9999,0
Bagani,NA,1/26/2024,14,0,-9999,0
Bagani,NA,1/26/2024,15,0,-9999,0
Bagani,NA,1/26/2024,16,0,-9999,0
Bagani,NA,1/26/2024,17,0,-9999,0
Bagani,NA,1/26/2024,18,0,-9999,0
Bagani,NA,1/26/2024,19,0,-9999,0
Bagani,NA,1/26/2024,20,0,-9999,0
Bagani,NA,1/26/2024,21,0,-9999,0
Bagani,NA,1/26/2024,22,0,-9999,0
Bagani,NA,1/26/2024,23,0,-9999,0
Bagani,NA,1/26/2024,24,0,-9999,0
Bagani,NA,1/27/2024,1,0,-9999,0
Bagani,NA,1/27/2024,2,0,-9999,0
Bagani,NA,1/27/2024,3,0,-9999,0
Bagani,NA,1/27/2024,4,0,-9999,0
Bagani,NA,1/27/2024,5,0,-9999,0
Bagani,NA,1/27/2024,6,0,-9999,0
Bagani,NA,1/27/2024,7,0,-9999,0
Bagani,NA,1/27/2024,8,0,-9999,0
Bagani,NA,1/27/2024,9,0,-9999,0
Bagani,NA,1/27/2024,10,0,-9999,0
Bagani,NA,1/27/2024,11,0,-9999,0
Bagani,NA,1/27/2024,12,0,-9999,0
Bagani,NA,1/27/2024,13,0,-9999,0
Bagani,NA,1/27/2024,14,0,-9999,0
Bagani,NA,1/27/2024,15,0,-9999,0
Bagani,NA,1/27/2024,16,0,-9999,0
Bagani,NA,1/27/2024,17,0,-9999,0
Bagani,NA,1/27/2024,18,0,-9999,0
Bagani,NA,1/27/2024,19,0,-9999,0
Bagani,NA,1/27/2024,20,0,-9999,0
Bagani,NA,1/27/2024,21,0,-9999,0
Bagani,NA,1/27/2024,22,0,-9999,0
Bagani,NA,1/27/2024,23,0,-9999,0
Bagani,NA,1/27/2024,24,0,-9999,0
Bagani,NA,1/28/2024,1,0,-9999,0
Bagani,NA,1/28/2024,2,0,-9999,0
Bagani,NA,1/28/2024,3,0,-9999,0
Bagani,NA,1/28/2024,4,0,-9999,0
Bagani,NA,1/28/2024,5,0,-9999,0
Bagani,NA,1/28/2024,6,0,-9999,0
Bagani,NA,1/28/2024,7,0,-9999,0
Bagani,NA,1/28/2024,8,0,-9999,0
Bagani,NA,1/28/2024,9,0,-9999,0
Bagani,NA,1/28/2024,10,0,-9999,0
Bagani,NA,1/28/2024,11,0,-9999,0
Bagani,NA,1/28/2024,12,0,-9999,0
Bagani,NA,1/28/2024,13,0,-9999,0
Bagani,NA,1/28/2024,14,0,-9999,0
Bagani,NA,1/28/2024,15,0,-9999,0
Bagani,NA,1/28/2024,16,0,-9999,0
Bagani,NA,1/28/2024,17,0,-9999,0
Bagani,NA,1/28/2024,18,0,-9999,0
Bagani,NA,1/28/2024,19,0,-9999,0
Bagani,NA,1/28/2024,20,0,-9999,0
Bagani,NA,1/28/2024,21,0,-9999,0
Bagani,NA,1/28/2024,22,0,-9999,0
Bagani,NA,1/28/2024,23,0,-9999,0
Bagani,NA,1/28/2024,24,0,-9999,0
Bagani,NA,1/29/2024,1,0,-9999,0
Bagani,NA,1/29/2024,2,0,-9999,0
Bagani,NA,1/29/2024,3,0,-9999,0
Bagani,NA,1/29/2024,4,0,-9999,0
Bagani,NA,1/29/2024,5,0,-9999,0
Bagani,NA,1/29/2024,6,0,-9999,0
Bagani,NA,1/29/2024,7,0,-9999,0
Bagani,NA,1/29/2024,8,0,-9999,0
Bagani,NA,1/29/2024,9,0,-9999,0
Bagani,NA,1/29/2024,10,0,-9999,0
Bagani,NA,1/29/2024,11,0,-9999,0
Bagani,NA,1/29/2024,12,0,-9999,0
Bagani,NA,1/29/2024,13,0,-9999,0
Bagani,NA,1/29/2024,14,0,-9999,0
Bagani,NA,1/29/2024,15,0,-9999,0
Bagani,NA,1/29/2024,16,0,-9999,0
Bagani,NA,1/29/2024,17,0,-9999,0
Bagani,NA,1/29/2024,18,0,-9999,0
Bagani,NA,1/29/2024,19,0,-9999,0
Bagani,NA,1/29/2024,20,0,-9999,0
Bagani,NA,1/29/2024,21,0,-9999,0
Bagani,NA,1/29/2024,22,0,-9999,0
Bagani,NA,1/29/2024,23,0,-9999,0
Bagani,NA,1/29/2024,24,0,-9999,0
Bagani,NA,1/30/2024,1,0,-9999,0
Bagani,NA,1/30/2024,2,0,-9999,0
Bagani,NA,1/30/2024,3,0,-9999,0
Bagani,NA,1/30/2024,4,0,-9999,0
Bagani,NA,1/30/2024,5,0,-9999,0
Bagani,NA,1/30/2024,6,0,-9999,0
Bagani,NA,1/30/2024,7,0,-9999,0
Bagani,NA,1/30/2024,8,0,-9999,0
Bagani,NA,1/30/2024,9,0,-9999,0
Bagani,NA,1/30/2024,10,0,-9999,0
Bagani,NA,1/30/2024,11,0,-9999,0
Bagani,NA,1/30/2024,12,0,-9999,0
Bagani,NA,1/30/2024,13,0,-9999,0
Bagani,NA,1/30/2024,14,0,-9999,0
Bagani,NA,1/30/2024,15,0,-9999,0
Bagani,NA,1/30/2024,16,0,-9999,0
Bagani,NA,1/30/2024,17,0,-9999,0
Bagani,NA,1/30/2024,18,0,-9999,0
Bagani,NA,1/30/2024,19,0,-9999,0
Bagani,NA,1/30/2024,20,0,-9999,0
Bagani,NA,1/30/2024,21,0,-9999,0
Bagani,NA,1/30/2024,22,0,-9999,0
Bagani,NA,1/30/2024,23,0,-9999,0
Bagani,NA,1/30/2024,24,0,-9999,0
Bagani,NA,1/31/2024,1,0,-9999,0
Bagani,NA,1/31/2024,2,0,-9999,0
Bagani,NA,1/31/2024,3,0,-9999,0
Bagani,NA,1/31/2024,4,0,-9999,0
Bagani,NA,1/31/2024,5,0,-9999,0
Bagani,NA,1/31/2024,6,0,-9999,0
Bagani,NA,1/31/2024,7,0,-9999,0
Bagani,NA,1/31/2024,8,0,-9999,0
Bagani,NA,1/31/2024,9,0,-9999,0
Bagani,NA,1/31/2024,10,0,-9999,0
Bagani,NA,1/31/2024,11,0,-9999,0
Bagani,NA,1/31/2024,12,0,-9999,0
Bagani,NA,1/31/2024,13,0,-9999,0
Bagani,NA,1/31/2024,14,0,-9999,0
Bagani,NA,1/31/2024,15,0,-9999,0
Bagani,NA,1/31/2024,16,0,-9999,0
Bagani,NA,1/31/2024,18,0,-9999,0
Bagani,NA,1/31/2024,19,0,-9999,0
Bagani,NA,1/31/2024,20,0,-9999,0
Bagani,NA,1/31/2024,21,0,-9999,0
Bagani,NA,1/31/2024,22,0,-9999,0
Bagani,NA,1/31/2024,23,0,-9999,0
Bagani,NA,1/31/2024,24,0,-9999,0
Bagani,NA,1/4/2024,2,0,-9999,0.1
Bagani,NA,1/15/2024,19,0,-9999,0.1
Bagani,NA,1/15/2024,20,0,-9999,0.1
Bagani,NA,1/15/2024,21,0,-9999,0.1
Bagani,NA,1/15/2024,22,0,-9999,0.1
Bagani,NA,1/15/2024,23,0,-9999,0.1
Bagani,NA,1/16/2024,1,0,-9999,0.1
Bagani,NA,1/16/2024,12,0,-9999,0.1
Bagani,NA,1/16/2024,15,0,-9999,0.1
Bagani,NA,1/16/2024,16,0,-9999,0.1
Bagani,NA,1/16/2024,17,0,-9999,0.1
Bagani,NA,1/16/2024,18,0,-9999,0.1
Bagani,NA,1/16/2024,19,0,-9999,0.1
Bagani,NA,1/16/2024,20,0,-9999,0.1
Bagani,NA,1/16/2024,22,0,-9999,0.1
Bagani,NA,1/17/2024,7,0,-9999,0.1
Bagani,NA,1/17/2024,8,0,-9999,0.1
Bagani,NA,1/17/2024,10,0,-9999,0.1
Bagani,NA,1/17/2024,11,0,-9999,0.1
Bagani,NA,1/17/2024,16,0,-9999,0.1
Bagani,NA,1/17/2024,17,0,-9999,0.1
Bagani,NA,1/17/2024,18,0,-9999,0.1
Bagani,NA,1/17/2024,20,0,-9999,0.1
Bagani,NA,1/17/2024,21,0,-9999,0.1
Bagani,NA,1/17/2024,23,0,-9999,0.1
Bagani,NA,1/18/2024,1,0,-9999,0.1
Bagani,NA,1/18/2024,4,0,-9999,0.1
Bagani,NA,1/18/2024,7,0,-9999,0.1
Bagani,NA,1/31/2024,17,0,-9999,0.1
Bagani,NA,1/16/2024,13,0,-9999,0.2
Bagani,NA,1/16/2024,14,0,-9999,0.2
Bagani,NA,1/17/2024,12,0,-9999,0.2
Bagani,NA,1/17/2024,13,0,-9999,0.2
Bagani,NA,1/17/2024,15,0,-9999,0.2
Claratal,NA,1/1/2024,1,0,16.46,0
Claratal,NA,1/1/2024,2,0,16.2,0
Claratal,NA,1/1/2024,3,0,16.63,0
Claratal,NA,1/1/2024,4,0,17.62,0
Claratal,NA,1/1/2024,5,0,17.38,0
Claratal,NA,1/1/2024,6,0,17.53,0
Claratal,NA,1/1/2024,7,0,18.49,0
Claratal,NA,1/1/2024,8,0,21.15,0
Claratal,NA,1/1/2024,9,0,23.21,0
Claratal,NA,1/1/2024,10,0,24.39,0
Claratal,NA,1/1/2024,11,0,25.03,0
Claratal,NA,1/1/2024,12,0,26.37,0
Claratal,NA,1/1/2024,13,0,28.05,0
Claratal,NA,1/1/2024,14,0,28.93,0
Claratal,NA,1/1/2024,15,0,29.85,0
Claratal,NA,1/1/2024,16,0,30.47,0
Claratal,NA,1/1/2024,17,0,30.33,0
Claratal,NA,1/1/2024,18,0,30.21,0
Claratal,NA,1/1/2024,19,0,28.79,0
Claratal,NA,1/1/2024,20,0,25.75,0
Claratal,NA,1/1/2024,21,0,22.89,0
Claratal,NA,1/1/2024,22,0,21.24,0
Claratal,NA,1/1/2024,23,0,19.8,0
Claratal,NA,1/1/2024,24,0,18.56,0
Claratal,NA,1/2/2024,1,0,17.81,0
Claratal,NA,1/2/2024,2,0,17.66,0
Claratal,NA,1/2/2024,3,0,17.51,0
Claratal,NA,1/2/2024,4,0,16.93,0
Claratal,NA,1/2/2024,5,0,16.15,0
Claratal,NA,1/2/2024,6,0,16.61,0
Claratal,NA,1/2/2024,7,0,17.36,0
Claratal,NA,1/2/2024,8,0,20.77,0
Claratal,NA,1/2/2024,9,0,23.18,0
Claratal,NA,1/2/2024,10,0,25.26,0
Claratal,NA,1/2/2024,11,0,27.59,0
Claratal,NA,1/2/2024,12,0,29.4,0
Claratal,NA,1/2/2024,13,0,29.72,0
Claratal,NA,1/2/2024,14,0,30.75,0
Claratal,NA,1/2/2024,15,0,29.8,0
Claratal,NA,1/2/2024,16,0,28.99,0
Claratal,NA,1/2/2024,17,0,28.76,0
Claratal,NA,1/2/2024,18,0,28.49,0
Claratal,NA,1/2/2024,19,0,27.94,0
Claratal,NA,1/2/2024,20,0,27.09,0
Claratal,NA,1/2/2024,21,0,23.72,0
Claratal,NA,1/2/2024,22,0,22.35,0
Claratal,NA,1/2/2024,23,0,21.64,0
Claratal,NA,1/2/2024,24,0,21.45,0
Claratal,NA,1/3/2024,1,0,21.15,0
Claratal,NA,1/3/2024,3,0,20.37,0
Claratal,NA,1/3/2024,4,0,20.42,0
Claratal,NA,1/3/2024,5,0,19.77,0
Claratal,NA,1/3/2024,6,0,19.74,0
Claratal,NA,1/3/2024,7,0,19.34,0
Claratal,NA,1/3/2024,8,0,21.59,0
Claratal,NA,1/3/2024,9,0,24.55,0
Claratal,NA,1/3/2024,10,0,26.48,0
Claratal,NA,1/3/2024,11,0,26.74,0
Claratal,NA,1/3/2024,12,0,28.1,0
Claratal,NA,1/3/2024,13,0,26.39,0
Claratal,NA,1/3/2024,14,0,26.12,0
Claratal,NA,1/3/2024,20,0,19.1,0
Claratal,NA,1/3/2024,21,0,19.84,0
Claratal,NA,1/3/2024,22,0,19.6,0
Claratal,NA,1/3/2024,23,0,19.65,0
Claratal,NA,1/3/2024,24,0,20.87,0
Claratal,NA,1/4/2024,1,0,20.61,0
Claratal,NA,1/4/2024,2,0,19.8,0
Claratal,NA,1/4/2024,3,0,19.06,0
Claratal,NA,1/4/2024,4,0,18.83,0
Claratal,NA,1/4/2024,5,0,18.59,0
Claratal,NA,1/4/2024,6,0,17.79,0
Claratal,NA,1/4/2024,7,0,17.43,0
Claratal,NA,1/4/2024,8,0,19.63,0
Claratal,NA,1/4/2024,9,0,22.03,0
Claratal,NA,1/4/2024,10,0,23.44,0
Claratal,NA,1/4/2024,11,0,24.69,0
Claratal,NA,1/4/2024,12,0,26.07,0
Claratal,NA,1/4/2024,13,0,26.96,0
Claratal,NA,1/4/2024,14,0,28.02,0
Claratal,NA,1/4/2024,15,0,27.02,0
Claratal,NA,1/4/2024,16,0,26.35,0
Claratal,NA,1/4/2024,17,0,23.21,0
Claratal,NA,1/4/2024,19,0,22.4,0
Claratal,NA,1/4/2024,20,0,22.17,0
Claratal,NA,1/4/2024,21,0,21.32,0
Claratal,NA,1/4/2024,22,0,20.22,0
Claratal,NA,1/4/2024,23,0,20.44,0
Claratal,NA,1/4/2024,24,0,20.81,0
Claratal,NA,1/5/2024,1,0,19.55,0
Claratal,NA,1/5/2024,2,0,18.57,0
Claratal,NA,1/5/2024,3,0,18.65,0
Claratal,NA,1/5/2024,4,0,17.85,0
Claratal,NA,1/5/2024,5,0,17.06,0
Claratal,NA,1/5/2024,6,0,16.89,0
Claratal,NA,1/5/2024,7,0,17.27,0
Claratal,NA,1/5/2024,8,0,20.58,0
Claratal,NA,1/5/2024,9,0,23.38,0
Claratal,NA,1/5/2024,10,0,24.39,0
Claratal,NA,1/5/2024,11,0,25.2,0
Claratal,NA,1/5/2024,12,0,26.4,0
Claratal,NA,1/5/2024,13,0,27.86,0
Claratal,NA,1/5/2024,14,0,29.4,0
Claratal,NA,1/5/2024,15,0,29.38,0
Claratal,NA,1/5/2024,16,0,29.03,0
Claratal,NA,1/5/2024,17,0,27.9,0
Claratal,NA,1/5/2024,19,0,24.62,0
Claratal,NA,1/5/2024,20,0,22.46,0
Claratal,NA,1/5/2024,21,0,22.11,0
Claratal,NA,1/5/2024,22,0,21.63,0
Claratal,NA,1/5/2024,23,0,21.34,0
Claratal,NA,1/5/2024,24,0,20.98,0
Claratal,NA,1/6/2024,1,0,20.52,0
Claratal,NA,1/6/2024,2,0,20.06,0
Claratal,NA,1/6/2024,3,0,19.83,0
Claratal,NA,1/6/2024,4,0,19.89,0
Claratal,NA,1/6/2024,5,0,19.98,0
Claratal,NA,1/6/2024,6,0,19.64,0
Claratal,NA,1/6/2024,7,0,19.87,0
Claratal,NA,1/6/2024,8,0,21.38,0
Claratal,NA,1/6/2024,9,0,22.98,0
Claratal,NA,1/6/2024,10,0,24.74,0
Claratal,NA,1/6/2024,11,0,26.28,0
Claratal,NA,1/6/2024,12,0,27.42,0
Claratal,NA,1/6/2024,13,0,28.54,0
Claratal,NA,1/6/2024,14,0,29.8,0
Claratal,NA,1/6/2024,15,0,30.52,0
Claratal,NA,1/6/2024,16,0,31.15,0
Claratal,NA,1/6/2024,17,0,30.87,0
Claratal,NA,1/6/2024,18,0,30.94,0
Claratal,NA,1/6/2024,19,0,28.85,0
Claratal,NA,1/6/2024,21,0,20.71,0
Claratal,NA,1/6/2024,22,0,22.08,0
Claratal,NA,1/6/2024,23,0,21.26,0
Claratal,NA,1/6/2024,24,0,20.53,0
Claratal,NA,1/7/2024,2,0,18.78,0
Claratal,NA,1/7/2024,3,0,19.05,0
Claratal,NA,1/7/2024,4,0,19.78,0
Claratal,NA,1/7/2024,5,0,19.4,0
Claratal,NA,1/7/2024,6,0,18.77,0
Claratal,NA,1/7/2024,7,0,18.53,0
Claratal,NA,1/7/2024,8,0,18.67,0
Claratal,NA,1/7/2024,9,0,20.35,0
Claratal,NA,1/7/2024,10,0,22.38,0
Claratal,NA,1/7/2024,11,0,22.55,0
Claratal,NA,1/7/2024,12,0,24.21,0
Claratal,NA,1/7/2024,13,0,26.57,0
Claratal,NA,1/7/2024,14,0,27.9,0
Claratal,NA,1/7/2024,15,0,28.1,0
Claratal,NA,1/7/2024,16,0,28.75,0
Claratal,NA,1/7/2024,17,0,27.63,0
Claratal,NA,1/7/2024,18,0,25.55,0
Claratal,NA,1/7/2024,19,0,27.11,0
Claratal,NA,1/7/2024,20,0,26,0
Claratal,NA,1/7/2024,21,0,24.09,0
Claratal,NA,1/7/2024,22,0,21.09,0
Claratal,NA,1/7/2024,23,0,19.43,0
Claratal,NA,1/7/2024,24,0,19.02,0
Claratal,NA,1/8/2024,1,0,19.43,0
Claratal,NA,1/8/2024,2,0,19.02,0
Claratal,NA,1/8/2024,3,0,18.6,0
Claratal,NA,1/8/2024,4,0,18.41,0
Claratal,NA,1/8/2024,5,0,18.61,0
Claratal,NA,1/8/2024,6,0,17.97,0
Claratal,NA,1/8/2024,7,0,18.1,0
Claratal,NA,1/8/2024,8,0,20.19,0
Claratal,NA,1/8/2024,9,0,22.22,0
Claratal,NA,1/8/2024,10,0,24.06,0
Claratal,NA,1/8/2024,11,0,25.78,0
Claratal,NA,1/8/2024,12,0,26.88,0
Claratal,NA,1/8/2024,13,0,28.05,0
Claratal,NA,1/8/2024,14,0,28.71,0
Claratal,NA,1/8/2024,15,0,29.3,0
Claratal,NA,1/8/2024,16,0,29.64,0
Claratal,NA,1/8/2024,17,0,30.04,0
Claratal,NA,1/8/2024,18,0,29.73,0
Claratal,NA,1/8/2024,19,0,28.18,0
Claratal,NA,1/8/2024,20,0,25.24,0
Claratal,NA,1/8/2024,21,0,22.76,0
Claratal,NA,1/8/2024,22,0,21.07,0
Claratal,NA,1/8/2024,23,0,20.03,0
Claratal,NA,1/8/2024,24,0,19.09,0
Claratal,NA,1/9/2024,1,0,18.7,0
Claratal,NA,1/9/2024,2,0,18.38,0
Claratal,NA,1/9/2024,3,0,17.76,0
Claratal,NA,1/9/2024,4,0,18.16,0
Claratal,NA,1/9/2024,5,0,17.92,0
Claratal,NA,1/9/2024,6,0,18.31,0
Claratal,NA,1/9/2024,7,0,17.94,0
Claratal,NA,1/9/2024,8,0,19.63,0
Claratal,NA,1/9/2024,9,0,22.48,0
Claratal,NA,1/9/2024,10,0,24.39,0
Claratal,NA,1/9/2024,11,0,25.79,0
Claratal,NA,1/9/2024,12,0,27.18,0
Claratal,NA,1/9/2024,13,0,28.92,0
Claratal,NA,1/9/2024,14,0,29.53,0
Claratal,NA,1/9/2024,15,0,30.12,0
Claratal,NA,1/9/2024,16,0,30.55,0
Claratal,NA,1/9/2024,17,0,29.7,0
Claratal,NA,1/9/2024,18,0,28.4,0
Claratal,NA,1/9/2024,19,0,26.31,0
Claratal,NA,1/9/2024,20,0,23.48,0
Claratal,NA,1/9/2024,21,0,20.97,0
Claratal,NA,1/9/2024,22,0,19.33,0
Claratal,NA,1/9/2024,23,0,18.35,0
Claratal,NA,1/9/2024,24,0,17.35,0
Claratal,NA,1/10/2024,1,0,16.73,0
Claratal,NA,1/10/2024,2,0,16.06,0
Claratal,NA,1/10/2024,3,0,15.74,0
Claratal,NA,1/10/2024,4,0,15.94,0
Claratal,NA,1/10/2024,5,0,15.23,0
Claratal,NA,1/10/2024,6,0,15.78,0
Claratal,NA,1/10/2024,7,0,16.06,0
Claratal,NA,1/10/2024,8,0,19.48,0
Claratal,NA,1/10/2024,9,0,23.79,0
Claratal,NA,1/10/2024,10,0,25.27,0
Claratal,NA,1/10/2024,11,0,26.03,0
Claratal,NA,1/10/2024,12,0,27.48,0
Claratal,NA,1/10/2024,13,0,28.22,0
Claratal,NA,1/10/2024,14,0,28.69,0
Claratal,NA,1/10/2024,15,0,28.9,0
Claratal,NA,1/10/2024,16,0,29.3,0
Claratal,NA,1/10/2024,17,0,29.21,0
Claratal,NA,1/10/2024,18,0,27.88,0
Claratal,NA,1/10/2024,19,0,25.94,0
Claratal,NA,1/10/2024,20,0,24.05,0
Claratal,NA,1/10/2024,21,0,21.73,0
Claratal,NA,1/10/2024,22,0,20.18,0
Claratal,NA,1/10/2024,23,0,18.65,0
Claratal,NA,1/10/2024,24,0,18.01,0
Claratal,NA,1/11/2024,1,0,17.19,0
Claratal,NA,1/11/2024,2,0,17.64,0
Claratal,NA,1/11/2024,3,0,17.99,0
Claratal,NA,1/11/2024,4,0,17.79,0
Claratal,NA,1/11/2024,5,0,17.39,0
Claratal,NA,1/11/2024,6,0,16.37,0
Claratal,NA,1/11/2024,7,0,15.88,0
Claratal,NA,1/11/2024,8,0,19.42,0
Claratal,NA,1/11/2024,9,0,22.26,0
Claratal,NA,1/11/2024,10,0,24.74,0
Claratal,NA,1/11/2024,11,0,26.55,0
Claratal,NA,1/11/2024,12,0,27.98,0
Claratal,NA,1/11/2024,13,0,29.21,0
Claratal,NA,1/11/2024,14,0,30.31,0
Claratal,NA,1/11/2024,15,0,30.59,0
Claratal,NA,1/11/2024,16,0,30.71,0
Claratal,NA,1/11/2024,17,0,30.13,0
Claratal,NA,1/11/2024,18,0,28.43,0
Claratal,NA,1/11/2024,19,0,26.63,0
Claratal,NA,1/11/2024,20,0,23.84,0
Claratal,NA,1/11/2024,21,0,21.41,0
Claratal,NA,1/11/2024,22,0,19.92,0
Claratal,NA,1/11/2024,23,0,18.55,0
Claratal,NA,1/11/2024,24,0,17.21,0
Claratal,NA,1/12/2024,1,0,16.48,0
Claratal,NA,1/12/2024,2,0,16.38,0
Claratal,NA,1/12/2024,3,0,16.29,0
Claratal,NA,1/12/2024,4,0,15.96,0
Claratal,NA,1/12/2024,5,0,16.36,0
Claratal,NA,1/12/2024,6,0,16.46,0
Claratal,NA,1/12/2024,7,0,16.9,0
Claratal,NA,1/12/2024,8,0,18.39,0
Claratal,NA,1/12/2024,9,0,20.56,0
Claratal,NA,1/12/2024,10,0,22.8,0
Claratal,NA,1/12/2024,11,0,25.33,0
Claratal,NA,1/12/2024,12,0,27.9,0
Claratal,NA,1/12/2024,13,0,30.02,0
Claratal,NA,1/12/2024,14,0,30.59,0
Claratal,NA,1/12/2024,15,0,31.45,0
Claratal,NA,1/12/2024,16,0,31.02,0
Claratal,NA,1/12/2024,17,0,29.42,0
Claratal,NA,1/12/2024,18,0,28.35,0
Claratal,NA,1/12/2024,19,0,26.57,0
Claratal,NA,1/12/2024,20,0,23.75,0
Claratal,NA,1/12/2024,21,0,21.14,0
Claratal,NA,1/12/2024,22,0,19.74,0
Claratal,NA,1/12/2024,23,0,19.01,0
Claratal,NA,1/12/2024,24,0,18.32,0
Claratal,NA,1/13/2024,1,0,17.71,0
Claratal,NA,1/13/2024,2,0,17.5,0
Claratal,NA,1/13/2024,3,0,17.92,0
Claratal,NA,1/13/2024,4,0,17.56,0
Claratal,NA,1/13/2024,5,0,17.94,0
Claratal,NA,1/13/2024,6,0,17.86,0
Claratal,NA,1/13/2024,7,0,18.35,0
Claratal,NA,1/13/2024,8,0,20.74,0
Claratal,NA,1/13/2024,9,0,23.26,0
Claratal,NA,1/13/2024,10,0,26.22,0
Claratal,NA,1/13/2024,11,0,28.5,0
Claratal,NA,1/13/2024,12,0,29.68,0
Claratal,NA,1/13/2024,13,0,30.76,0
Claratal,NA,1/13/2024,14,0,31.34,0
Claratal,NA,1/13/2024,15,0,31.69,0
Claratal,NA,1/13/2024,16,0,30.63,0
Claratal,NA,1/13/2024,17,0,29.01,0
Claratal,NA,1/13/2024,18,0,28.24,0
Claratal,NA,1/13/2024,19,0,28.54,0
Claratal,NA,1/13/2024,20,0,26.25,0
Claratal,NA,1/13/2024,21,0,24.43,0
Claratal,NA,1/13/2024,22,0,24.05,0
Claratal,NA,1/13/2024,23,0,23.5,0
Claratal,NA,1/13/2024,24,0,22.71,0
Claratal,NA,1/14/2024,1,0,22.16,0
Claratal,NA,1/14/2024,2,0,21.33,0
Claratal,NA,1/14/2024,3,0,21.82,0
Claratal,NA,1/14/2024,4,0,21.65,0
Claratal,NA,1/14/2024,5,0,21.24,0
Claratal,NA,1/14/2024,6,0,20.52,0
Claratal,NA,1/14/2024,7,0,19.9,0
Claratal,NA,1/14/2024,8,0,22.75,0
Claratal,NA,1/14/2024,9,0,25.49,0
Claratal,NA,1/14/2024,10,0,26.82,0
Claratal,NA,1/14/2024,11,0,28,0
Claratal,NA,1/14/2024,12,0,28.55,0
Claratal,NA,1/14/2024,13,0,30.4,0
Claratal,NA,1/14/2024,14,0,30.94,0
Claratal,NA,1/14/2024,15,0,31.61,0
Claratal,NA,1/14/2024,16,0,31.03,0
Claratal,NA,1/14/2024,19,0,26.45,0
Claratal,NA,1/14/2024,20,0,25.45,0
Claratal,NA,1/14/2024,21,0,23.8,0
Claratal,NA,1/14/2024,22,0,23.44,0
Claratal,NA,1/14/2024,23,0,22.47,0
Claratal,NA,1/14/2024,24,0,21.7,0
Claratal,NA,1/15/2024,1,0,22.63,0
Claratal,NA,1/15/2024,2,0,22.84,0
Claratal,NA,1/15/2024,3,0,22.34,0
Claratal,NA,1/15/2024,4,0,21.78,0
Claratal,NA,1/15/2024,5,0,21.51,0
Claratal,NA,1/15/2024,6,0,21.51,0
Claratal,NA,1/15/2024,7,0,21.67,0
Claratal,NA,1/15/2024,8,0,23.55,0
Claratal,NA,1/15/2024,9,0,24.29,0
Claratal,NA,1/15/2024,10,0,26.06,0
Claratal,NA,1/15/2024,11,0,28.33,0
Claratal,NA,1/15/2024,12,0,28.7,0
Claratal,NA,1/15/2024,13,0,30.3,0
Claratal,NA,1/15/2024,14,0,31.34,0
Claratal,NA,1/15/2024,20,0,20.71,0
Claratal,NA,1/15/2024,21,0,20.77,0
Claratal,NA,1/15/2024,22,0,20.19,0
Claratal,NA,1/15/2024,23,0,20.23,0
Claratal,NA,1/15/2024,24,0,19.7,0
Claratal,NA,1/16/2024,1,0,21.05,0
Claratal,NA,1/16/2024,2,0,20.66,0
Claratal,NA,1/16/2024,4,0,19.94,0
Claratal,NA,1/16/2024,5,0,19.44,0
Claratal,NA,1/16/2024,6,0,19.54,0
Claratal,NA,1/16/2024,7,0,19.78,0
Claratal,NA,1/16/2024,8,0,19.96,0
Claratal,NA,1/16/2024,9,0,21.6,0
Claratal,NA,1/16/2024,10,0,25.29,0
Claratal,NA,1/16/2024,11,0,24.89,0
Claratal,NA,1/16/2024,12,0,26.78,0
Claratal,NA,1/16/2024,13,0,28.42,0
Claratal,NA,1/16/2024,15,0,21.98,0
Claratal,NA,1/16/2024,18,0,19.46,0
Claratal,NA,1/16/2024,19,0,21.07,0
Claratal,NA,1/16/2024,20,0,22.3,0
Claratal,NA,1/16/2024,21,0,21.03,0
Claratal,NA,1/16/2024,22,0,19.63,0
Claratal,NA,1/16/2024,23,0,18.69,0
Claratal,NA,1/16/2024,24,0,17.88,0
Claratal,NA,1/17/2024,1,0,18.07,0
Claratal,NA,1/17/2024,3,0,17.84,0
Claratal,NA,1/17/2024,4,0,16.99,0
Claratal,NA,1/17/2024,5,0,16.61,0
