Station Name,Iso Code,Date,Hour,Minute,Air Temperature (°C),Rain (mm)
Mahalapye,BW,12/20/2023,9,30,25.91,0
Mahalapye,BW,12/20/2023,9,45,26.42,0
Mahalapye,BW,12/20/2023,10,0,26.58,0
Mahalapye,BW,12/20/2023,10,15,27.4,0
Mahalapye,BW,12/20/2023,10,30,27.56,0
Mahalapye,BW,12/20/2023,10,45,28.06,0
Mahalapye,BW,12/20/2023,11,0,28.65,0
Mahalapye,BW,12/20/2023,11,15,28.95,0
Mahalapye,BW,12/20/2023,11,30,29.04,0
Mahalapye,BW,12/20/2023,11,45,28.43,0
Mahalapye,BW,12/20/2023,12,0,29.46,0
Mahalapye,BW,12/20/2023,12,15,29.46,0
Mahalapye,BW,12/20/2023,12,30,29.9,0
Mahalapye,BW,12/20/2023,12,45,29.79,0
Mahalapye,BW,12/20/2023,13,0,29.77,0
Mahalapye,BW,12/20/2023,13,15,30.02,0
Mahalapye,BW,12/20/2023,13,30,30.64,0
Mahalapye,BW,12/20/2023,13,45,30.43,0
Mahalapye,BW,12/20/2023,14,0,30.78,0
Mahalapye,BW,12/20/2023,14,15,30.77,0
Mahalapye,BW,12/20/2023,14,30,30.89,0
Mahalapye,BW,12/20/2023,14,45,31.46,0
Mahalapye,BW,12/20/2023,15,0,30.66,0
Mahalapye,BW,12/20/2023,15,15,31.07,0
Mahalapye,BW,12/20/2023,15,30,31.24,0
Mahalapye,BW,12/20/2023,15,45,31.45,0
Mahalapye,BW,12/20/2023,16,0,31.31,0
Mahalapye,BW,12/20/2023,16,15,31.05,0
Mahalapye,BW,12/20/2023,16,30,30.89,0
Mahalapye,BW,12/20/2023,16,45,30.76,0
Mahalapye,BW,12/20/2023,17,0,30.88,0
Mahalapye,BW,12/20/2023,17,15,30.47,0
Mahalapye,BW,12/20/2023,17,30,30.53,0
Mahalapye,BW,12/20/2023,17,45,30.25,0
Mahalapye,BW,12/20/2023,18,0,29.89,0
Mahalapye,BW,12/20/2023,18,15,29.54,0
Mahalapye,BW,12/20/2023,18,30,29.21,0
Mahalapye,BW,12/20/2023,18,45,29,0
Mahalapye,BW,12/20/2023,19,0,28.76,0
Mahalapye,BW,12/20/2023,19,15,28.53,0
Mahalapye,BW,12/20/2023,19,30,28.3,0
Mahalapye,BW,12/20/2023,19,45,27.97,0
Mahalapye,BW,12/20/2023,20,0,27.71,0
Mahalapye,BW,12/20/2023,20,15,27.51,0
Mahalapye,BW,12/20/2023,20,30,27.33,0
Mahalapye,BW,12/20/2023,20,45,27.19,0
Mahalapye,BW,12/20/2023,21,0,26.99,0
Mahalapye,BW,12/20/2023,21,15,26.83,0
Mahalapye,BW,12/20/2023,21,30,26.67,0
Mahalapye,BW,12/20/2023,21,45,26.51,0
Mahalapye,BW,12/20/2023,22,0,26.32,0
Mahalapye,BW,12/20/2023,22,15,26.13,0
Mahalapye,BW,12/20/2023,22,30,25.92,0
Mahalapye,BW,12/20/2023,22,45,25.83,0
Mahalapye,BW,12/20/2023,23,0,25.8,0
Mahalapye,BW,12/20/2023,23,15,25.63,0
Mahalapye,BW,12/20/2023,23,30,25.49,0
Mahalapye,BW,12/20/2023,23,45,25.38,0
Mahalapye,BW,12/20/2023,24,0,25.31,0
Mahalapye,BW,12/21/2023,0,15,25.19,0
Mahalapye,BW,12/21/2023,0,30,25.07,0
Mahalapye,BW,12/21/2023,0,45,24.92,0
Mahalapye,BW,12/21/2023,1,0,24.77,0
Mahalapye,BW,12/21/2023,1,15,24.5,0
Mahalapye,BW,12/21/2023,1,30,24.17,0
Mahalapye,BW,12/21/2023,1,45,23.85,0
Mahalapye,BW,12/21/2023,2,0,23.41,0
Mahalapye,BW,12/21/2023,2,15,22.92,0
Mahalapye,BW,12/21/2023,2,30,22.73,0
Mahalapye,BW,12/21/2023,2,45,22.63,0
Mahalapye,BW,12/21/2023,3,0,22.44,0
Mahalapye,BW,12/21/2023,3,15,22.24,0
Mahalapye,BW,12/21/2023,3,30,22.35,0
Mahalapye,BW,12/21/2023,3,45,22.6,0
Mahalapye,BW,12/21/2023,4,0,22.48,0
Mahalapye,BW,12/21/2023,4,15,22.53,0
Mahalapye,BW,12/21/2023,4,30,22.56,0
Mahalapye,BW,12/21/2023,4,45,22.52,0
Mahalapye,BW,12/21/2023,5,0,22.43,0
Mahalapye,BW,12/21/2023,5,15,22.18,0
Mahalapye,BW,12/21/2023,5,30,21.9,0
Mahalapye,BW,12/21/2023,5,45,21.8,0
Mahalapye,BW,12/21/2023,6,0,22.07,0
Mahalapye,BW,12/21/2023,6,15,22.42,0
Mahalapye,BW,12/21/2023,6,30,22.83,0
Mahalapye,BW,12/21/2023,6,45,23.48,0
Mahalapye,BW,12/21/2023,7,0,24.28,0
Mahalapye,BW,12/21/2023,7,15,25.04,0
Mahalapye,BW,12/21/2023,7,30,25.41,0
Mahalapye,BW,12/21/2023,7,45,26.09,0
Mahalapye,BW,12/21/2023,8,0,26.47,0
Mahalapye,BW,12/21/2023,8,15,27.24,0
Mahalapye,BW,12/21/2023,8,30,27.6,0
Mahalapye,BW,12/21/2023,8,45,28,0
Mahalapye,BW,12/21/2023,9,0,28.61,0
Mahalapye,BW,12/21/2023,9,15,29.18,0
Mahalapye,BW,12/21/2023,9,30,29.89,0
Mahalapye,BW,12/21/2023,9,45,30.35,0
Mahalapye,BW,12/21/2023,10,0,30.51,0
Mahalapye,BW,12/21/2023,10,15,31.36,0
Mahalapye,BW,12/21/2023,10,30,31.74,0
Mahalapye,BW,12/21/2023,10,45,32.07,0
Mahalapye,BW,12/21/2023,11,0,32.82,0
Mahalapye,BW,12/21/2023,11,15,33.09,0
Mahalapye,BW,12/21/2023,11,30,33.52,0
Mahalapye,BW,12/21/2023,11,45,33.38,0
Mahalapye,BW,12/21/2023,12,0,34.13,0
Mahalapye,BW,12/21/2023,12,15,34.2,0
Mahalapye,BW,12/21/2023,12,30,34.43,0
Mahalapye,BW,12/21/2023,12,45,34.98,0
Mahalapye,BW,12/21/2023,13,0,35.1,0
Mahalapye,BW,12/21/2023,13,15,35.32,0
Mahalapye,BW,12/21/2023,13,30,35.45,0
Mahalapye,BW,12/21/2023,13,45,36.06,0
Mahalapye,BW,12/21/2023,14,0,35.98,0
Mahalapye,BW,12/21/2023,14,15,36.05,0
Mahalapye,BW,12/21/2023,14,30,36.43,0
Mahalapye,BW,12/21/2023,14,45,36.08,0
Mahalapye,BW,12/21/2023,15,0,36.27,0
Mahalapye,BW,12/21/2023,15,15,36.58,0
Mahalapye,BW,12/21/2023,15,30,36.63,0
Mahalapye,BW,12/21/2023,15,45,36.28,0
Mahalapye,BW,12/21/2023,16,0,36.16,0
Mahalapye,BW,12/21/2023,16,15,36.22,0
Mahalapye,BW,12/21/2023,16,30,36.23,0
Mahalapye,BW,12/21/2023,16,45,35.89,0
Mahalapye,BW,12/21/2023,17,0,35.9,0
Mahalapye,BW,12/21/2023,17,15,35.68,0
Mahalapye,BW,12/21/2023,17,30,35.55,0
Mahalapye,BW,12/21/2023,17,45,35.16,0
Mahalapye,BW,12/21/2023,18,0,34.72,0
Mahalapye,BW,12/21/2023,18,15,34.4,0
Mahalapye,BW,12/21/2023,18,30,34.1,0
Mahalapye,BW,12/21/2023,18,45,33.7,0
Mahalapye,BW,12/21/2023,19,0,33.27,0
Mahalapye,BW,12/21/2023,19,15,32.96,0
Mahalapye,BW,12/21/2023,19,30,32.6,0
Mahalapye,BW,12/21/2023,19,45,32.27,0
Mahalapye,BW,12/21/2023,20,0,31.84,0
Mahalapye,BW,12/21/2023,20,15,31.32,0
Mahalapye,BW,12/21/2023,20,30,31.26,0
Mahalapye,BW,12/21/2023,20,45,30.96,0
Mahalapye,BW,12/21/2023,21,0,30.4,0
Mahalapye,BW,12/21/2023,21,15,29.99,0
Mahalapye,BW,12/21/2023,21,30,29.76,0
Mahalapye,BW,12/21/2023,21,45,29.76,0
Mahalapye,BW,12/21/2023,22,0,29.55,0
Mahalapye,BW,12/21/2023,22,15,29.23,0
Mahalapye,BW,12/21/2023,22,30,29.04,0
Mahalapye,BW,12/21/2023,22,45,28.83,0
Mahalapye,BW,12/21/2023,23,0,28.43,0
Mahalapye,BW,12/21/2023,23,15,28.02,0
Mahalapye,BW,12/21/2023,23,30,27.67,0
Mahalapye,BW,12/21/2023,23,45,27.42,0
Mahalapye,BW,12/21/2023,24,0,27.3,0
Mahalapye,BW,12/22/2023,0,15,27.09,0
Mahalapye,BW,12/22/2023,0,30,26.86,0
Mahalapye,BW,12/22/2023,0,45,26.96,0
Mahalapye,BW,12/22/2023,1,0,26.72,0
Mahalapye,BW,12/22/2023,1,15,26.49,0
Mahalapye,BW,12/22/2023,1,30,26.16,0
Mahalapye,BW,12/22/2023,1,45,25.83,0
Mahalapye,BW,12/22/2023,2,0,25.55,0
Mahalapye,BW,12/22/2023,2,15,25.33,0
Mahalapye,BW,12/22/2023,2,30,24.86,0
Mahalapye,BW,12/22/2023,2,45,24.2,0
Mahalapye,BW,12/22/2023,3,0,23.75,0
Mahalapye,BW,12/22/2023,3,15,24.2,0
Mahalapye,BW,12/22/2023,3,30,24.28,0
Mahalapye,BW,12/22/2023,3,45,24.06,0
Mahalapye,BW,12/22/2023,4,0,23.91,0
Mahalapye,BW,12/22/2023,4,15,23.76,0
Mahalapye,BW,12/22/2023,4,30,23.49,0
Mahalapye,BW,12/22/2023,4,45,23.57,0
Mahalapye,BW,12/22/2023,5,0,23.36,0
Mahalapye,BW,12/22/2023,5,15,23.13,0
Mahalapye,BW,12/22/2023,5,30,22.88,0
Mahalapye,BW,12/22/2023,5,45,22.74,0
Mahalapye,BW,12/22/2023,6,0,22.91,0
Mahalapye,BW,12/22/2023,6,15,23.32,0
Mahalapye,BW,12/22/2023,6,30,23.89,0
Mahalapye,BW,12/22/2023,6,45,24.5,0
Mahalapye,BW,12/22/2023,7,0,25.12,0
Mahalapye,BW,12/22/2023,7,15,25.63,0
Mahalapye,BW,12/22/2023,7,30,26,0
Mahalapye,BW,12/22/2023,7,45,26.47,0
Mahalapye,BW,12/22/2023,8,0,26.69,0
Mahalapye,BW,12/22/2023,8,15,27.06,0
Mahalapye,BW,12/22/2023,8,30,27.23,0
Mahalapye,BW,12/22/2023,8,45,27.68,0
Mahalapye,BW,12/22/2023,9,0,27.63,0
Mahalapye,BW,12/22/2023,9,15,28.22,0
Mahalapye,BW,12/22/2023,9,30,28.63,0
Mahalapye,BW,12/22/2023,9,45,28.77,0
Mahalapye,BW,12/22/2023,10,0,28.97,0
Mahalapye,BW,12/22/2023,10,15,29.24,0
Mahalapye,BW,12/22/2023,10,30,29.82,0
Mahalapye,BW,12/22/2023,10,45,29.59,0
Mahalapye,BW,12/22/2023,11,0,30.31,0
Mahalapye,BW,12/22/2023,11,15,30.28,0
Mahalapye,BW,12/22/2023,11,30,30.63,0
Mahalapye,BW,12/22/2023,11,45,30.62,0
Mahalapye,BW,12/22/2023,12,0,30.9,0
Mahalapye,BW,12/22/2023,12,15,31.49,0
Mahalapye,BW,12/22/2023,12,30,31.92,0
Mahalapye,BW,12/22/2023,12,45,31.52,0
Mahalapye,BW,12/22/2023,13,0,32.19,0
Mahalapye,BW,12/22/2023,13,15,32.29,0
Mahalapye,BW,12/22/2023,13,30,32.49,0
Mahalapye,BW,12/22/2023,13,45,33.02,0
Mahalapye,BW,12/22/2023,14,0,33.21,0
Mahalapye,BW,12/22/2023,14,15,33.29,0
Mahalapye,BW,12/22/2023,14,30,33.49,0
Mahalapye,BW,12/22/2023,14,45,33.68,0
Mahalapye,BW,12/22/2023,15,0,33.86,0
Mahalapye,BW,12/22/2023,15,15,33.55,0
Mahalapye,BW,12/22/2023,15,30,33.63,0
Mahalapye,BW,12/22/2023,15,45,33.54,0
Mahalapye,BW,12/22/2023,16,0,33.73,0
Mahalapye,BW,12/22/2023,16,15,33.9,0
Mahalapye,BW,12/22/2023,16,30,33.55,0
Mahalapye,BW,12/22/2023,16,45,33.66,0
Mahalapye,BW,12/22/2023,17,0,33.18,0
Mahalapye,BW,12/22/2023,17,15,33.23,0
Mahalapye,BW,12/22/2023,17,30,32.96,0
Mahalapye,BW,12/22/2023,17,45,32.5,0
Mahalapye,BW,12/22/2023,18,0,32.36,0
Mahalapye,BW,12/22/2023,18,15,32.12,0
Mahalapye,BW,12/22/2023,18,30,31.71,0
Mahalapye,BW,12/22/2023,18,45,31.26,0
Mahalapye,BW,12/22/2023,19,0,30.81,0
Mahalapye,BW,12/22/2023,19,15,30.36,0
Mahalapye,BW,12/22/2023,19,30,29.92,0
Mahalapye,BW,12/22/2023,19,45,29.54,0
Mahalapye,BW,12/22/2023,20,0,29.16,0
Mahalapye,BW,12/22/2023,20,15,28.83,0
Mahalapye,BW,12/22/2023,20,30,28.56,0
Mahalapye,BW,12/22/2023,20,45,28.29,0
Mahalapye,BW,12/22/2023,21,0,28.06,0
Mahalapye,BW,12/22/2023,21,15,27.89,0
Mahalapye,BW,12/22/2023,21,30,27.55,0
Mahalapye,BW,12/22/2023,21,45,27.21,0
Mahalapye,BW,12/22/2023,22,0,27.02,0
Mahalapye,BW,12/22/2023,22,15,26.76,0
Mahalapye,BW,12/22/2023,22,30,26.64,0
Mahalapye,BW,12/22/2023,22,45,26.33,0
Mahalapye,BW,12/22/2023,23,0,26.06,0
Mahalapye,BW,12/22/2023,23,15,25.89,0
Mahalapye,BW,12/22/2023,23,30,25.9,0
Mahalapye,BW,12/22/2023,23,45,25.82,0
Mahalapye,BW,12/22/2023,24,0,25.66,0
Mahalapye,BW,12/23/2023,0,15,25.36,0
Mahalapye,BW,12/23/2023,0,30,25.04,0
Mahalapye,BW,12/23/2023,0,45,24.66,0
Mahalapye,BW,12/23/2023,1,0,24.27,0
Mahalapye,BW,12/23/2023,1,15,23.83,0
Mahalapye,BW,12/23/2023,1,30,23.41,0
Mahalapye,BW,12/23/2023,1,45,23.2,0
Mahalapye,BW,12/23/2023,2,0,23.12,0
Mahalapye,BW,12/23/2023,2,15,23.12,0
Mahalapye,BW,12/23/2023,2,30,23.13,0
Mahalapye,BW,12/23/2023,2,45,23.41,0
Mahalapye,BW,12/23/2023,3,0,23.35,0
Mahalapye,BW,12/23/2023,3,15,22.74,0
Mahalapye,BW,12/23/2023,3,30,21.58,0
Mahalapye,BW,12/23/2023,3,45,20.87,0
Mahalapye,BW,12/23/2023,4,0,20.61,0
Mahalapye,BW,12/23/2023,4,15,20.45,0
Mahalapye,BW,12/23/2023,4,30,21.08,0
Mahalapye,BW,12/23/2023,4,45,21.18,0
Mahalapye,BW,12/23/2023,5,0,20.88,0
Mahalapye,BW,12/23/2023,5,15,20.83,0
Mahalapye,BW,12/23/2023,5,30,20.95,0
Mahalapye,BW,12/23/2023,5,45,20.94,0
Mahalapye,BW,12/23/2023,6,0,21.35,0
Mahalapye,BW,12/23/2023,6,15,22.14,0
Mahalapye,BW,12/23/2023,6,30,22.72,0
Mahalapye,BW,12/23/2023,6,45,23.25,0
Mahalapye,BW,12/23/2023,7,0,24.03,0
Mahalapye,BW,12/23/2023,7,15,24.57,0
Mahalapye,BW,12/23/2023,7,30,25.19,0
Mahalapye,BW,12/23/2023,7,45,25.93,0
Mahalapye,BW,12/23/2023,8,0,26.43,0
Mahalapye,BW,12/23/2023,8,15,26.61,0
Mahalapye,BW,12/23/2023,8,30,27,0
Mahalapye,BW,12/23/2023,8,45,27.48,0
Mahalapye,BW,12/23/2023,9,0,27.52,0
Mahalapye,BW,12/23/2023,9,15,28.24,0
Mahalapye,BW,12/23/2023,9,30,28.55,0
Mahalapye,BW,12/23/2023,9,45,29.02,0
Mahalapye,BW,12/23/2023,10,0,29.36,0
Mahalapye,BW,12/23/2023,10,15,29.73,0
Mahalapye,BW,12/23/2023,10,30,29.86,0
Mahalapye,BW,12/23/2023,10,45,30.86,0
Mahalapye,BW,12/23/2023,11,0,30.6,0
Mahalapye,BW,12/23/2023,11,15,30.82,0
Mahalapye,BW,12/23/2023,11,30,31.05,0
Mahalapye,BW,12/23/2023,11,45,31.58,0
Mahalapye,BW,12/23/2023,12,0,31.78,0
Mahalapye,BW,12/23/2023,12,15,31.72,0
Mahalapye,BW,12/23/2023,12,30,32.56,0
Mahalapye,BW,12/23/2023,12,45,32.76,0
Mahalapye,BW,12/23/2023,13,0,32.7,0
Mahalapye,BW,12/23/2023,13,15,33.2,0
Mahalapye,BW,12/23/2023,13,30,33.61,0
Mahalapye,BW,12/23/2023,13,45,34.13,0
Mahalapye,BW,12/23/2023,14,0,33.97,0
Mahalapye,BW,12/23/2023,14,15,34.6,0
Mahalapye,BW,12/23/2023,14,30,34.23,0
Mahalapye,BW,12/23/2023,14,45,34.67,0
Mahalapye,BW,12/23/2023,15,0,34.75,0
Mahalapye,BW,12/23/2023,15,15,34.58,0
Mahalapye,BW,12/23/2023,15,30,34.72,0
Mahalapye,BW,12/23/2023,15,45,34.66,0
Mahalapye,BW,12/23/2023,16,0,34.8,0
Mahalapye,BW,12/23/2023,16,15,34.76,0
Mahalapye,BW,12/23/2023,16,30,34.39,0
Mahalapye,BW,12/23/2023,16,45,34.47,0
Mahalapye,BW,12/23/2023,17,0,34.26,0
Mahalapye,BW,12/23/2023,17,15,34.22,0
Mahalapye,BW,12/23/2023,17,30,33.9,0
Mahalapye,BW,12/23/2023,17,45,33.63,0
Mahalapye,BW,12/23/2023,18,0,33.45,0
Mahalapye,BW,12/23/2023,18,15,33.13,0
Mahalapye,BW,12/23/2023,18,30,32.95,0
Mahalapye,BW,12/23/2023,18,45,32.41,0
Mahalapye,BW,12/23/2023,19,0,32.06,0
Mahalapye,BW,12/23/2023,19,15,31.66,0
Mahalapye,BW,12/23/2023,19,30,31.38,0
Mahalapye,BW,12/23/2023,19,45,31.04,0
Mahalapye,BW,12/23/2023,20,0,30.73,0
Mahalapye,BW,12/23/2023,20,15,30.49,0
Mahalapye,BW,12/23/2023,20,30,30.32,0
Mahalapye,BW,12/23/2023,20,45,30.01,0
Mahalapye,BW,12/23/2023,21,0,29.58,0
Mahalapye,BW,12/23/2023,21,15,29.3,0
Mahalapye,BW,12/23/2023,21,30,28.99,0
Mahalapye,BW,12/23/2023,21,45,28.71,0
Mahalapye,BW,12/23/2023,22,0,28.41,0
Mahalapye,BW,12/23/2023,22,15,28,0
Mahalapye,BW,12/23/2023,22,30,27.62,0
Mahalapye,BW,12/23/2023,22,45,27.26,0
Mahalapye,BW,12/23/2023,23,0,27.08,0
Mahalapye,BW,12/23/2023,23,15,26.84,0
Mahalapye,BW,12/23/2023,23,30,26.62,0
Mahalapye,BW,12/23/2023,23,45,26.35,0
Mahalapye,BW,12/23/2023,24,0,26.21,0
Mahalapye,BW,12/24/2023,0,15,26.12,0
Mahalapye,BW,12/24/2023,0,30,26.13,0
Mahalapye,BW,12/24/2023,0,45,26.03,0
Mahalapye,BW,12/24/2023,1,0,26.01,0
Mahalapye,BW,12/24/2023,1,15,25.9,0
Mahalapye,BW,12/24/2023,1,30,25.75,0
Mahalapye,BW,12/24/2023,1,45,25.59,0
Mahalapye,BW,12/24/2023,2,0,25.73,0
Mahalapye,BW,12/24/2023,2,15,25.77,0
Mahalapye,BW,12/24/2023,2,30,25.66,0
Mahalapye,BW,12/24/2023,2,45,25.5,0
Mahalapye,BW,12/24/2023,3,0,25.31,0
Mahalapye,BW,12/24/2023,3,15,25.06,0
Mahalapye,BW,12/24/2023,3,30,24.96,0
Mahalapye,BW,12/24/2023,3,45,24.73,0
Mahalapye,BW,12/24/2023,4,0,24.41,0
Mahalapye,BW,12/24/2023,4,15,24.1,0
Mahalapye,BW,12/24/2023,4,30,24.03,0
Mahalapye,BW,12/24/2023,4,45,23.7,0
Mahalapye,BW,12/24/2023,5,0,23.38,0
Mahalapye,BW,12/24/2023,5,15,23.14,0
Mahalapye,BW,12/24/2023,5,30,22.81,0
Mahalapye,BW,12/24/2023,5,45,22.51,0
Mahalapye,BW,12/24/2023,6,0,22.89,0
Mahalapye,BW,12/24/2023,6,15,23.53,0
Mahalapye,BW,12/24/2023,6,30,24.74,0
Mahalapye,BW,12/24/2023,6,45,25.55,0
Mahalapye,BW,12/24/2023,7,0,26.17,0
Mahalapye,BW,12/24/2023,7,15,26.79,0
Mahalapye,BW,12/24/2023,7,30,27.2,0
Mahalapye,BW,12/24/2023,7,45,27.68,0
Mahalapye,BW,12/24/2023,8,0,28.07,0
Mahalapye,BW,12/24/2023,8,15,28.58,0
Mahalapye,BW,12/24/2023,8,30,29.06,0
Mahalapye,BW,12/24/2023,8,45,29.55,0
Mahalapye,BW,12/24/2023,9,0,29.82,0
Mahalapye,BW,12/24/2023,9,15,30.49,0
Mahalapye,BW,12/24/2023,9,30,30.9,0
Mahalapye,BW,12/24/2023,9,45,31.37,0
Mahalapye,BW,12/24/2023,10,0,31.7,0
Mahalapye,BW,12/24/2023,10,15,32.04,0
Mahalapye,BW,12/24/2023,10,30,32.36,0
Mahalapye,BW,12/24/2023,10,45,32.59,0
Mahalapye,BW,12/24/2023,11,0,33.1,0
Mahalapye,BW,12/24/2023,11,15,33.1,0
Mahalapye,BW,12/24/2023,11,30,33.81,0
Mahalapye,BW,12/24/2023,11,45,34.16,0
Mahalapye,BW,12/24/2023,12,0,33.85,0
Mahalapye,BW,12/24/2023,12,15,34.67,0
Mahalapye,BW,12/24/2023,12,30,34.63,0
Mahalapye,BW,12/24/2023,12,45,34.96,0
Mahalapye,BW,12/24/2023,13,0,34.69,0
Mahalapye,BW,12/24/2023,13,15,34.9,0
Mahalapye,BW,12/24/2023,13,30,35.66,0
Mahalapye,BW,12/24/2023,13,45,35.06,0
Mahalapye,BW,12/24/2023,14,0,35.33,0
Mahalapye,BW,12/24/2023,14,15,35.75,0
Mahalapye,BW,12/24/2023,14,30,35.73,0
Mahalapye,BW,12/24/2023,14,45,35.05,0
Mahalapye,BW,12/24/2023,15,0,35.94,0
Mahalapye,BW,12/24/2023,15,15,35.99,0
Mahalapye,BW,12/24/2023,15,30,35.74,0
Mahalapye,BW,12/24/2023,15,45,35.79,0
Mahalapye,BW,12/24/2023,16,0,35.91,0
Mahalapye,BW,12/24/2023,16,15,35.65,0
Mahalapye,BW,12/24/2023,16,30,35.65,0
Mahalapye,BW,12/24/2023,16,45,35.53,0
Mahalapye,BW,12/24/2023,17,0,35.22,0
Mahalapye,BW,12/24/2023,17,15,35.08,0
Mahalapye,BW,12/24/2023,17,30,35.09,0
Mahalapye,BW,12/24/2023,17,45,34.77,0
Mahalapye,BW,12/24/2023,18,0,34.63,0
Mahalapye,BW,12/24/2023,18,15,34.36,0
Mahalapye,BW,12/24/2023,18,30,34.08,0
Mahalapye,BW,12/24/2023,18,45,33.7,0
Mahalapye,BW,12/24/2023,19,0,33.19,0
Mahalapye,BW,12/24/2023,19,15,32.94,0
Mahalapye,BW,12/24/2023,19,30,32.5,0
Mahalapye,BW,12/24/2023,19,45,32.06,0
Mahalapye,BW,12/24/2023,20,0,31.68,0
Mahalapye,BW,12/24/2023,20,15,31.38,0
Mahalapye,BW,12/24/2023,20,30,31.2,0
Mahalapye,BW,12/24/2023,20,45,30.94,0
Mahalapye,BW,12/24/2023,21,0,30.63,0
Mahalapye,BW,12/24/2023,21,15,30.32,0
Mahalapye,BW,12/24/2023,21,30,30.04,0
Mahalapye,BW,12/24/2023,21,45,29.8,0
Mahalapye,BW,12/24/2023,22,0,29.56,0
Mahalapye,BW,12/24/2023,22,15,29.37,0
Mahalapye,BW,12/24/2023,22,30,29.25,0
Mahalapye,BW,12/24/2023,22,45,29.04,0
Mahalapye,BW,12/24/2023,23,0,28.86,0
Mahalapye,BW,12/24/2023,23,15,28.91,0
Mahalapye,BW,12/24/2023,23,30,28.87,0
Mahalapye,BW,12/24/2023,23,45,28.84,0
Mahalapye,BW,12/24/2023,24,0,28.66,0
Mahalapye,BW,12/25/2023,0,15,28.52,0
Mahalapye,BW,12/25/2023,0,30,28.35,0
Mahalapye,BW,12/25/2023,0,45,28.14,0
Mahalapye,BW,12/25/2023,1,0,27.94,0
Mahalapye,BW,12/25/2023,1,15,27.81,0
Mahalapye,BW,12/25/2023,1,30,27.7,0
Mahalapye,BW,12/25/2023,1,45,27.52,0
Mahalapye,BW,12/25/2023,2,0,27.42,0
Mahalapye,BW,12/25/2023,2,15,27.27,0
Mahalapye,BW,12/25/2023,2,30,27.11,0
Mahalapye,BW,12/25/2023,2,45,27,0
Mahalapye,BW,12/25/2023,3,0,26.88,0
Mahalapye,BW,12/25/2023,3,15,26.8,0
Mahalapye,BW,12/25/2023,3,30,26.74,0
Mahalapye,BW,12/25/2023,3,45,26.66,0
Mahalapye,BW,12/25/2023,4,0,26.56,0
Mahalapye,BW,12/25/2023,4,15,26.5,0
Mahalapye,BW,12/25/2023,4,30,26.39,0
Mahalapye,BW,12/25/2023,4,45,26.22,0
Mahalapye,BW,12/25/2023,5,0,26.09,0
Mahalapye,BW,12/25/2023,5,15,25.97,0
Mahalapye,BW,12/25/2023,5,30,25.83,0
Mahalapye,BW,12/25/2023,5,45,25.71,0
Mahalapye,BW,12/25/2023,6,0,25.62,0
Mahalapye,BW,12/25/2023,6,15,25.67,0
Mahalapye,BW,12/25/2023,6,30,25.67,0
Mahalapye,BW,12/25/2023,6,45,25.72,0
Mahalapye,BW,12/25/2023,7,0,25.77,0
Mahalapye,BW,12/25/2023,7,15,25.81,0
Mahalapye,BW,12/25/2023,7,30,25.26,0
Mahalapye,BW,12/25/2023,7,45,25.14,0
Mahalapye,BW,12/25/2023,8,0,25.96,0
Mahalapye,BW,12/25/2023,8,15,26.5,0
Mahalapye,BW,12/25/2023,8,30,26.7,0
Mahalapye,BW,12/25/2023,8,45,27.6,0
Mahalapye,BW,12/25/2023,9,0,28.24,0
Mahalapye,BW,12/25/2023,9,15,28.32,0
Mahalapye,BW,12/25/2023,9,30,28.69,0
Mahalapye,BW,12/25/2023,9,45,28.42,0
Mahalapye,BW,12/25/2023,10,0,28.75,0
Mahalapye,BW,12/25/2023,10,15,28.76,0
Mahalapye,BW,12/25/2023,10,30,28.7,0
Mahalapye,BW,12/25/2023,10,45,28.88,0
Mahalapye,BW,12/25/2023,11,0,29.53,0
Mahalapye,BW,12/25/2023,11,15,29.73,0
Mahalapye,BW,12/25/2023,11,30,29.47,0
Mahalapye,BW,12/25/2023,11,45,29.2,0
Mahalapye,BW,12/25/2023,12,0,25.92,0
Mahalapye,BW,12/25/2023,12,15,25.41,0
Mahalapye,BW,12/25/2023,12,30,27.04,0
Mahalapye,BW,12/25/2023,12,45,27.42,0
Mahalapye,BW,12/25/2023,13,0,27.97,0
Mahalapye,BW,12/25/2023,13,15,27.89,0
Mahalapye,BW,12/25/2023,13,30,27.27,0
Mahalapye,BW,12/25/2023,13,45,26.66,0
Mahalapye,BW,12/25/2023,14,0,25.46,0
Mahalapye,BW,12/25/2023,14,15,23.8,0
Mahalapye,BW,12/25/2023,14,30,23.1,0
Mahalapye,BW,12/25/2023,14,45,23.38,0
Mahalapye,BW,12/25/2023,15,0,23.29,0
Mahalapye,BW,12/25/2023,15,15,23.53,0
Mahalapye,BW,12/25/2023,15,30,23.66,0
Mahalapye,BW,12/25/2023,15,45,23.66,0
Mahalapye,BW,12/25/2023,16,0,23.72,0
Mahalapye,BW,12/25/2023,16,15,23.8,0
Mahalapye,BW,12/25/2023,16,30,23.93,0
Mahalapye,BW,12/25/2023,16,45,24.02,0
Mahalapye,BW,12/25/2023,17,0,24.13,0
Mahalapye,BW,12/25/2023,17,15,24.19,0
Mahalapye,BW,12/25/2023,17,30,24.07,0
Mahalapye,BW,12/25/2023,17,45,23.92,0
Mahalapye,BW,12/25/2023,18,0,23.97,0
Mahalapye,BW,12/25/2023,18,15,24.01,0
Mahalapye,BW,12/25/2023,18,30,23.97,0
